fold,epoch,train_loss,valid_loss,f1,threshold,precision,recall,learning_rate
0,1,0.03292148920859047,0.0867262406092064,0.6933333333333334,0.3565586805343628,0.5399792315680166,0.9683426443202979,2.800377851638814e-05
0,2,0.020087896383228398,0.073428533708348,0.7586750788643533,0.41478028893470764,0.6580027359781122,0.8957169459962756,2.2550000000000003e-05
0,3,0.016684958097317005,0.060861137976833415,0.8314606741573034,0.4450169503688812,0.7758064516129032,0.8957169459962756,1.51e-05
0,4,0.014793929349693417,0.049473206260625055,0.8890892696122633,0.4653874635696411,0.8618881118881119,0.9180633147113594,7.650000000000003e-06
0,5,0.013142719493660818,0.039631875560564155,0.9325842696629213,0.49139487743377686,0.9378531073446328,0.9273743016759777,2.196221483611863e-06
0,6,0.012424608507605446,0.031469494111689866,0.9623507805325987,0.4790010154247284,0.9492753623188406,0.9757914338919925,3e-05
0,7,0.014002781194404817,0.024631550345642895,0.9750231267345051,0.4933132231235504,0.96875,0.9813780260707635,2.800377851638814e-05
0,8,0.015504958193651901,0.019124221443837765,0.9833333333333333,0.4899381995201111,0.9779005524861878,0.9888268156424581,2.2550000000000003e-05
0,9,0.015220270226947628,0.014784014794756384,0.989805375347544,0.49233686923980713,0.985239852398524,0.994413407821229,1.51e-05
0,10,0.012919883711013807,0.01153923807044824,0.9935125115848007,0.5,0.988929889298893,0.9981378026070763,7.650000000000003e-06
0,11,0.013536950644022201,0.00921621294874771,0.9953574744661096,0.5236334800720215,0.9925925925925926,0.9981378026070763,2.196221483611863e-06
0,12,0.012057383009398154,0.007543484645658264,0.9953574744661096,0.5443472862243652,0.9925925925925926,0.9981378026070763,3e-05
0,13,0.013533431637827286,0.0063094784049134624,0.9953574744661096,0.5,0.9925925925925926,0.9981378026070763,2.800377851638814e-05
0,14,0.014503037066251641,0.005491330676401655,0.9953574744661096,0.5,0.9925925925925926,0.9981378026070763,2.2550000000000003e-05
0,15,0.011469591176487031,0.00493481005359368,0.9962894248608535,0.4458310902118683,0.9926062846580407,1.0,1.51e-05
0,16,0.012423131519319036,0.004595418826804734,0.9962894248608535,0.4719533324241638,0.9926062846580407,1.0,7.650000000000003e-06
0,17,0.011712661848860896,0.004410518508167097,0.9962894248608535,0.49781230092048645,0.9926062846580407,1.0,2.196221483611863e-06
0,18,0.010953263006536307,0.004355494481712288,0.9962894248608535,0.5,0.9926062846580407,1.0,3e-05
0,19,0.012040797628062882,0.0043539141528491,0.9962894248608535,0.5,0.9926062846580407,1.0,2.800377851638814e-05
0,20,0.01424079267793275,0.004392933479610684,0.9962894248608535,0.5,0.9926062846580407,1.0,2.2550000000000003e-05
0,21,0.01240760682074729,0.0045190650581692655,0.9962894248608535,0.5,0.9926062846580407,1.0,1.51e-05
0,22,0.012375034156551515,0.0045948714903537545,0.9962894248608535,0.5,0.9926062846580407,1.0,7.650000000000003e-06
1,1,0.032255618180788447,0.09234419494282965,0.6903225806451613,0.36658975481987,0.5281342546890424,0.9962756052141527,2.800377851638814e-05
1,2,0.02007902513476031,0.07889361927906673,0.7268128161888702,0.5229635834693909,0.6640986132511556,0.8026070763500931,2.2550000000000003e-05
1,3,0.015333311545791957,0.06569173943762686,0.8161512027491409,0.5178452134132385,0.7575757575757576,0.8845437616387337,1.51e-05
1,4,0.01638370523793162,0.053801383282624037,0.8859813084112149,0.5409541726112366,0.8893058161350844,0.88268156424581,7.650000000000003e-06
1,5,0.01349145577961678,0.04363568154912369,0.9260991580916744,0.5387405157089233,0.9304511278195489,0.9217877094972067,2.196221483611863e-06
1,6,0.012861651730467154,0.03513294990156211,0.9547553093259464,0.5314525365829468,0.9468864468864469,0.962756052141527,3e-05
1,7,0.015528319135128761,0.0279890681379566,0.966542750929368,0.5404691100120544,0.9647495361781077,0.9683426443202979,2.800377851638814e-05
1,8,0.014504335164147291,0.02199735509268209,0.9721706864564007,0.526434063911438,0.9685767097966729,0.9757914338919925,2.2550000000000003e-05
1,9,0.013638149246866,0.0173541432502223,0.9767873723305478,0.5235421657562256,0.9740740740740741,0.9795158286778398,1.51e-05
1,10,0.011104208235534126,0.013821371096898528,0.9823584029712163,0.524440348148346,0.9796296296296296,0.9851024208566108,7.650000000000003e-06
1,11,0.01272504431952171,0.011286260483457761,0.9823911028730306,0.4885350465774536,0.977859778597786,0.9869646182495344,2.196221483611863e-06
1,12,0.012123963115794507,0.009481208161542229,0.9842738205365402,0.46560004353523254,0.9779411764705882,0.9906890130353817,3e-05
1,13,0.01589380857515466,0.008206979318649745,0.9842738205365402,0.4649015963077545,0.9779411764705882,0.9906890130353817,2.800377851638814e-05
1,14,0.013380779060178007,0.007264673195815846,0.986046511627907,0.5298563838005066,0.9851301115241635,0.9869646182495344,2.2550000000000003e-05
1,15,0.013663630154566593,0.006578983125441215,0.987906976744186,0.5306621789932251,0.9869888475836431,0.9888268156424581,1.51e-05
1,16,0.012422853848707824,0.006103935482564802,0.9888268156424581,0.5340050458908081,0.9888268156424581,0.9888268156424581,7.650000000000003e-06
1,17,0.010674679204893525,0.005788260401117013,0.9888268156424581,0.5368896126747131,0.9888268156424581,0.9888268156424581,2.196221483611863e-06
1,18,0.010857343413791291,0.005611179518632079,0.988909426987061,0.40650856494903564,0.981651376146789,0.9962756052141527,3e-05
1,19,0.015091241995984772,0.005515367939483886,0.989805375347544,0.42024263739585876,0.985239852398524,0.994413407821229,2.800377851638814e-05
1,20,0.01301122160383846,0.005408626324360204,0.9898242368177613,0.409633994102478,0.9834558823529411,0.9962756052141527,2.2550000000000003e-05
1,21,0.01254747680380198,0.005276212128742105,0.9907407407407407,0.40186384320259094,0.9852670349907919,0.9962756052141527,1.51e-05
1,22,0.013254635187691282,0.00516671996972268,0.9916589434661723,0.3906501829624176,0.9870848708487084,0.9962756052141527,7.650000000000003e-06
1,23,0.011887859222151444,0.005101922732166143,0.9916589434661723,0.37811458110809326,0.9870848708487084,0.9962756052141527,2.196221483611863e-06
1,24,0.009917524701542798,0.005052018676446203,0.9916589434661723,0.36886027455329895,0.9870848708487084,0.9962756052141527,3e-05
2,1,0.031158466281573954,0.08455677491192724,0.6977745872218234,0.4021572768688202,0.5677570093457944,0.9050279329608939,2.800377851638814e-05
2,2,0.022416769640645023,0.07128201945155274,0.7577937649880095,0.436141699552536,0.6638655462184874,0.88268156424581,2.2550000000000003e-05
2,3,0.016384942084753544,0.05898860327753366,0.8297674418604651,0.486918568611145,0.828996282527881,0.8305400372439479,1.51e-05
2,4,0.014195594538176544,0.04787396122427548,0.889487870619946,0.4621696174144745,0.859375,0.9217877094972067,7.650000000000003e-06
2,5,0.013473552230361537,0.03845228339527167,0.9319852941176471,0.4732920825481415,0.9201451905626135,0.9441340782122905,2.196221483611863e-06
2,6,0.013415033089891903,0.030670965163438927,0.9577464788732394,0.49398452043533325,0.9659090909090909,0.9497206703910615,3e-05
2,7,0.01703756109599203,0.024353970740647875,0.9726672950047125,0.4980640411376953,0.9847328244274809,0.9608938547486033,2.800377851638814e-05
2,8,0.015956596168583807,0.01912520895255547,0.9822926374650512,0.4884588122367859,0.9832089552238806,0.9813780260707635,2.2550000000000003e-05
2,9,0.01258312691930553,0.01497387234121561,0.9851851851851852,0.4627765417098999,0.9797421731123389,0.9906890130353817,1.51e-05
2,10,0.013193596661755829,0.011779262220450476,0.9879518072289156,0.4683651030063629,0.9833948339483395,0.9925512104283054,7.650000000000003e-06
2,11,0.01199639207742482,0.00939504323052425,0.989805375347544,0.47555965185165405,0.985239852398524,0.994413407821229,2.196221483611863e-06
2,12,0.011538497023422604,0.0076682441484402205,0.9916434540389972,0.49060168862342834,0.9888888888888889,0.994413407821229,3e-05
2,13,0.01608887800290875,0.006416967403435824,0.9916434540389972,0.4809814989566803,0.9888888888888889,0.994413407821229,2.800377851638814e-05
2,14,0.014612380076160832,0.005436053805454981,0.9916589434661723,0.42614248394966125,0.9870848708487084,0.9962756052141527,2.2550000000000003e-05
2,15,0.012546547653737672,0.004701140990444258,0.9916589434661723,0.4321233332157135,0.9870848708487084,0.9962756052141527,1.51e-05
2,16,0.012869640250137095,0.0041738635782773295,0.9916589434661723,0.4368622601032257,0.9870848708487084,0.9962756052141527,7.650000000000003e-06
2,17,0.010530295408037507,0.003800244948954559,0.9916743755781684,0.40798187255859375,0.9852941176470589,0.9981378026070763,2.196221483611863e-06
2,18,0.011737701912933997,0.003561090416841063,0.9925373134328358,0.6113239526748657,0.994392523364486,0.9906890130353817,3e-05
2,19,0.013526367867355659,0.0033796131615435668,0.9925373134328358,0.615319013595581,0.994392523364486,0.9906890130353817,2.800377851638814e-05
2,20,0.013072264798947537,0.0032400328083895145,0.9925373134328358,0.6160122752189636,0.994392523364486,0.9906890130353817,2.2550000000000003e-05
2,21,0.011781222784703085,0.0031594880628308245,0.9925788497217068,0.4704781174659729,0.988909426987061,0.9962756052141527,1.51e-05
2,22,0.012324060285841322,0.003068911276447276,0.9934762348555451,0.6053325533866882,0.9944029850746269,0.9925512104283054,7.650000000000003e-06
2,23,0.01006025314226315,0.00299773042229479,0.9934883720930232,0.5684158205986023,0.9925650557620818,0.994413407821229,2.196221483611863e-06
2,24,0.010480461509287624,0.002942136744283797,0.994413407821229,0.5958454012870789,0.994413407821229,0.994413407821229,3e-05
3,1,0.033521405310518664,0.10392133074139004,0.6917491749174918,0.2635993957519531,0.5357873210633947,0.9757914338919925,2.800377851638814e-05
3,2,0.0215175063225585,0.0882409268348561,0.7373572593800979,0.3460991382598877,0.6560232220609579,0.8417132216014898,2.2550000000000003e-05
3,3,0.017154455117824333,0.07290009006682392,0.8195876288659794,0.35947656631469727,0.7607655502392344,0.888268156424581,1.51e-05
3,4,0.014499241069947754,0.05870771641322979,0.8839285714285714,0.3752484917640686,0.8490566037735849,0.9217877094972067,7.650000000000003e-06
3,5,0.012965663117956513,0.04649323559164182,0.9318181818181818,0.403566837310791,0.9479768786127167,0.9162011173184358,2.196221483611863e-06
3,6,0.0121316238096821,0.03646757922540177,0.9599254426840633,0.399635910987854,0.960820895522388,0.9590316573556797,3e-05
3,7,0.0154402569378378,0.027930112656158367,0.9700934579439252,0.41395092010498047,0.9737335834896811,0.9664804469273743,2.800377851638814e-05
3,8,0.016123934673739564,0.02129941104095104,0.9776536312849162,0.40233340859413147,0.9776536312849162,0.9776536312849162,2.2550000000000003e-05
3,9,0.013995195447033914,0.015929090353578944,0.983271375464684,0.4063318371772766,0.9814471243042672,0.9851024208566108,1.51e-05
3,10,0.012141059199973122,0.012042255337798824,0.987906976744186,0.4247698485851288,0.9869888475836431,0.9888268156424581,7.650000000000003e-06
3,11,0.012718071730678536,0.009334712171601726,0.9907235621521335,0.41140639781951904,0.9870609981515711,0.994413407821229,2.196221483611863e-06
3,12,0.010925505275756281,0.007389286354090927,0.9916434540389972,0.4285920560359955,0.9888888888888889,0.994413407821229,3e-05
3,13,0.014345688997253515,0.0059560593625464795,0.9925650557620818,0.4527173936367035,0.9907235621521335,0.994413407821229,2.800377851638814e-05
3,14,0.013447075296597433,0.004919110915817365,0.9934883720930232,0.4704781174659729,0.9925650557620818,0.994413407821229,2.2550000000000003e-05
3,15,0.01254126957727751,0.004127044209221541,0.9935004642525533,0.4398375451564789,0.9907407407407407,0.9962756052141527,1.51e-05
3,16,0.011330719155245274,0.0035449868548840606,0.9944341372912802,0.4519311189651489,0.9907578558225508,0.9981378026070763,7.650000000000003e-06
3,17,0.010591525436157486,0.0031259661568436127,0.9944341372912802,0.46956583857536316,0.9907578558225508,0.9981378026070763,2.196221483611863e-06
3,18,0.010585805072929935,0.002819226826797034,0.9953488372093023,0.5216996669769287,0.9944237918215614,0.9962756052141527,3e-05
3,19,0.01504848526614103,0.0026063892521776197,0.9953488372093023,0.530403733253479,0.9944237918215614,0.9962756052141527,2.800377851638814e-05
3,20,0.01356652733451252,0.0024617503880164644,0.9962825278810409,0.5201002359390259,0.9944341372912802,0.9981378026070763,2.2550000000000003e-05
3,21,0.011976348700116397,0.0023418413957411155,0.9962825278810409,0.5231006145477295,0.9944341372912802,0.9981378026070763,1.51e-05
3,22,0.01195119358932963,0.0022614737873224286,0.9962756052141527,0.548764169216156,0.9962756052141527,0.9962756052141527,7.650000000000003e-06
3,23,0.01209520574423767,0.0022191021549468584,0.9953488372093023,0.5418028235435486,0.9944237918215614,0.9962756052141527,2.196221483611863e-06
3,24,0.010571332748586732,0.002195930511161895,0.9953401677539608,0.5830846428871155,0.996268656716418,0.994413407821229,3e-05
4,1,0.030900279261228555,0.10429755792796787,0.7015221707478491,0.3836990296840668,0.5441478439425051,0.9869646182495344,2.800377851638814e-05
4,2,0.018554469244160786,0.08849676817626316,0.7302964569775849,0.46733176708221436,0.5969267139479906,0.9404096834264432,2.2550000000000003e-05
4,3,0.015567523177174488,0.07345253928135843,0.7884615384615384,0.5077165365219116,0.6919831223628692,0.9162011173184358,1.51e-05
4,4,0.01379923485275988,0.06009267423378708,0.8454861111111112,0.5340961813926697,0.791869918699187,0.9068901303538175,7.650000000000003e-06
